Original source Substance	pref_name	parent_chembl_id	molregno	mw_freebase	type	value	source_unit	Molar_value	pMolar_value	assay_chembl_id	activity_id	description	activity_comment	comments	source_description	pubmed_id	doc_title
	BUPROPION	CHEMBL894	77128	239.75	Cmax	0.07999999999999999	ug.mL-1	3.336809176225234e-07	6.476668628850757	CHEMBL1264126	3496237.0	Cmax in healthy human plasma assessed as S-bupropion at 150 mg, po co-treated with ritonavir 200 mg tid for 1 day, 300 mg bid for next 6 days, 400 mg bid upto 17 day of study measured after 48 hrs by high-performance liquid chromatography-tandem mass spectrometry			Scientific Literature	18285471.0	Rapid clinical induction of hepatic cytochrome P4502B6 activity by ritonavir.
BUSPIRONE	BUSPIRONE	CHEMBL49	3599	385.51	Normal/therapeutic blood-plasma concentration	0.004	mg/L	1.0375865736297372e-08	7.983975656658212							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
BUSULFAN	BUSULFAN	CHEMBL820	56644	246.31	Normal/therapeutic blood-plasma concentration	0.9	mg/L	3.6539320368641147e-06	5.437239534785721							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
SECBUTABARBITAL	BUTABARBITAL	CHEMBL449	2393	212.25	Normal/therapeutic blood-plasma concentration	15.0	mg/L	7.06713780918728e-05	4.150756439860309							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
BUTALBITAL	BUTALBITAL	CHEMBL454	2524	224.26	Normal/therapeutic blood-plasma concentration	5.0	mg/L	2.2295549808258274e-05	4.651781813480397							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
BUTORPHANOL	BUTORPHANOL	CHEMBL33986	45838	327.47	Normal/therapeutic blood-plasma concentration	0.002	mg/L	6.107429688215714e-09	8.214141524140969							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
BUTRIPTYLINE	BUTRIPTYLINE	CHEMBL2110816	1383256	293.45	Normal/therapeutic blood-plasma concentration	0.15	mg/L	5.111603339580849e-07	6.291442854793911							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CABERGOLINE	CABERGOLINE	CHEMBL1201087	675038	451.62	Normal/therapeutic blood-plasma concentration	144.0	mg/L	0.00031885213232363496	3.496410674322667							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CAFFEINE	CAFFEINE	CHEMBL113	16485	194.19	Normal/therapeutic blood-plasma concentration	10.0	mg/L	5.1495957567330964e-05	4.288226861737593							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CALCIFEDIOL	CALCIFEDIOL	CHEMBL1040	125261	400.65	Normal/therapeutic blood-plasma concentration	0.05	mg/L	1.2479720454261825e-07	6.903795142741036							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
	CALCITRIOL	CHEMBL846	63252	416.65	Cmax	17999.999999999996	nM	1.7999999999999997e-05	4.7447274948966935	CHEMBL3532320	15445326.0	Cmax in healthy human co-treated with 600 mg ritonavir			Scientific Literature	22301272.0	Cytochrome P450 3A-mediated microsomal biotransformation of 1¿,25-dihydroxyvitamin D3 in mouse and human liver: drug-related induction and inhibition of catabolism.
	CALCITRIOL	CHEMBL846	63252	416.65	Cmax	4499.999999999999	nM	4.499999999999999e-06	5.346787486224656	CHEMBL3532319	15445325.0	Cmax in healthy human co-treated with 200 mg ketoconazile			Scientific Literature	22301272.0	Cytochrome P450 3A-mediated microsomal biotransformation of 1¿,25-dihydroxyvitamin D3 in mouse and human liver: drug-related induction and inhibition of catabolism.
CANDESARTAN	CANDESARTAN CILEXETIL	CHEMBL1014	116349	610.67	Normal/therapeutic blood-plasma concentration	0.18	mg/L	2.9475821638528174e-07	6.53053408010546							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CAPTOPRIL	CAPTOPRIL	CHEMBL1560	444750	217.29	Normal/therapeutic blood-plasma concentration	0.5	mg/L	2.3010722996916565e-06	5.638069735584359							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CARBACHOL	CARBACHOL	CHEMBL965	94790	147.2	Normal/therapeutic blood-plasma concentration	0.01	mg/L	6.793478260869566e-08	7.16790781000148							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CARBAMAZEPINE	CARBAMAZEPINE	CHEMBL108	15086	236.27	Normal/therapeutic blood-plasma concentration	12.0	mg/L	5.078935116603885e-05	4.29422733524797							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CARBENOXOLONE	CARBENOXOLONE	CHEMBL499915	454298	570.77	Normal/therapeutic blood-plasma concentration	30.0	mg/L	5.256057606391366e-05	4.27933988355467							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
PENTOXYVERINE	CARBETAPENTANE	CHEMBL73234	117805	333.47	Normal/therapeutic blood-plasma concentration	0.18	mg/L	5.397786907367978e-07	6.267784264422135							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CARBIDOPA	CARBIDOPA	CHEMBL1201236	675187	226.23	Normal/therapeutic blood-plasma concentration	0.2	mg/L	8.840560491535164e-07	6.053520199843901							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CARBIMAZOLE	CARBIMAZOLE	CHEMBL508102	517099	186.24	Normal/therapeutic blood-plasma concentration	3.4	mg/L	1.8256013745704464e-05	4.738594045927539							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CARBINOXAMINE	CARBINOXAMINE	CHEMBL864	66273	290.79	Normal/therapeutic blood-plasma concentration	0.04	mg/L	1.375563121152722e-07	6.861519476129007							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CARBOPLATIN	CARBOPLATIN	CHEMBL1351	300022	371.25	Normal/therapeutic blood-plasma concentration	25.0	mg/L	6.734006734006735e-05	4.171726453653231							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
	CARFILZOMIB	CHEMBL451887	520664	719.92	Cmax	3.707	ug.mL-1	5.149183242582509e-06	5.2882616527782424	CHEMBL3533275	15448813.0	Cmax in human patient with relapsed solid tumor at 20 mg/m'2, iv administered on days 1, 2, 8, 9, 15 and 16 of 28-day cycle over 2 to 10 mins measured on day 16 of cycle 1 by LC-MS/MS analysis			Scientific Literature	23118326.0	Clinical pharmacokinetics, metabolism, and drug-drug interaction of carfilzomib.
	CARFILZOMIB	CHEMBL451887	520664	719.92	Cmax	2.76	ug.mL-1	3.833759306589621e-06	5.416375156742588	CHEMBL3533276	15448812.0	Cmax in human patient with relapsed solid tumor at 20 mg/m'2, iv administered on days 1, 2, 8, 9 15 and 16 of 28-day cycle over 2 to 10 mins measured on day 1 of cycle 1 by LC-MS/MS analysis			Scientific Literature	23118326.0	Clinical pharmacokinetics, metabolism, and drug-drug interaction of carfilzomib.
CARISOPRODOL	CARISOPRODOL	CHEMBL1233	230249	260.33	Normal/therapeutic blood-plasma concentration	30.0	mg/L	0.00011523835132332041	3.938402963653567							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CARTEOLOL	CARTEOLOL	CHEMBL839	62182	292.38	Normal/therapeutic blood-plasma concentration	0.1	mg/L	3.4202065804774613e-07	6.465947661764938							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CARVEDILOL	CARVEDILOL	CHEMBL723	36662	406.48	Normal/therapeutic blood-plasma concentration	0.3	mg/L	7.380436921865774e-07	6.1319179271825766							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	13.989999999999997	ug.mL-1	1.2795770718813165e-05	4.892933550429628	CHEMBL1697269	5305212.0	Cmax in plasma of 2-11 years old children at 50 mg/m'2, iv dosed once daily measured on day 1 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	15.750000000000004	ug.mL-1	1.440553172418209e-05	4.841470706795836	CHEMBL1697444	5305241.0	Cmax in plasma of in 13 years old infants/toddlers measured on day 1 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	12.899999999999997	ug.mL-1	1.1798816459806277e-05	4.928161554622207	CHEMBL1697283	5305226.0	Cmax in plasma of 12-17 years old adolescents at 50 mg/m'2, iv dosed once daily measured on day 4 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	13.9	ug.mL-1	1.2713453394674986e-05	4.895736464667361	CHEMBL1695417	5305242.0	Cmax in plasma of in 17 years old infants/toddlers measured on day 1 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	8.949999999999998	ug.mL-1	8.186000567074898e-06	5.086928229605544	CHEMBL1697278	5305221.0	Cmax in plasma of 12-17 years old adolescents at 50 mg/m'2, iv dosed once daily measured on day 1 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	21.499999999999996	ug.mL-1	1.966469409967713e-05	4.706312805005851	CHEMBL1695435	5305244.0	Cmax in plasma of in 22 years old infants/toddlers measured on day 1 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	14.47	ug.mL-1	1.3234796447550146e-05	4.878282733802418	CHEMBL1697436	5305240.0	Cmax in plasma of in 10 years old infants/toddlers measured on day 1 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	15.610000000000003	ug.mL-1	1.4277482553300472e-05	4.845348361859038	CHEMBL1697274	5305217.0	Cmax in plasma of 2-11 years old children at 50 mg/m'2, iv dosed once daily measured on day 4 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	15.94	ug.mL-1	1.457931274180714e-05	4.836262947861362	CHEMBL1697428	5305245.0	Cmax in plasma of in 12 years old infants/toddlers measured on day 4 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	12.999999999999995	ug.mL-1	1.1890280153293145e-05	4.924807912614619	CHEMBL1695426	5305243.0	Cmax in plasma of in 20 years old infants/toddlers measured on day 1 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	17.530000000000005	ug.mL-1	1.6033585468248383e-05	4.794969348827661	CHEMBL1697427	5305239.0	Cmax in plasma of in 12 years old infants/toddlers measured on day 1 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	11.499999999999996	ug.mL-1	1.0518324750990092e-05	4.978053424567844	CHEMBL1003271	2626627.0	Peak plasma concentration in child with invasive aspergillosis at 30 mg/day for 5 days measured on last day of therapy			Scientific Literature	17646422.0	Maintenance of therapeutic concentrations of caspofungin after temporary treatment interruption (48 hours) in a child with invasive aspergillosis.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	7.670000000000002	ug.mL-1	7.015265290442961e-06	5.153955900972475	CHEMBL1697251	5305194.0	Cmax in plasma of adult human at 50 mg, iv dosed once daily measured on day 1 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	21.299999999999997	ug.mL-1	1.948176671270339e-05	4.710371661482718	CHEMBL1695436	5305251.0	Cmax in plasma of in 22 years old infants/toddlers measured on day 4 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	17.960000000000004	ug.mL-1	1.6426879350241926e-05	4.78444493259017	CHEMBL1697428	5305250.0	Cmax in plasma of in 12 years old infants/toddlers measured on day 4 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	12.140000000000002	ug.mL-1	1.1103692389306068e-05	4.954532578182217	CHEMBL1695427	5305249.0	Cmax in plasma of in 20 years old infants/toddlers measured on day 4 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	16.42	ug.mL-1	1.501833847054412e-05	4.823378112138034	CHEMBL1695418	5305248.0	Cmax in plasma of in 17 years old infants/toddlers measured on day 4 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	16.87	ug.mL-1	1.5429925091235038e-05	4.811636182332331	CHEMBL1697445	5305247.0	Cmax in plasma of in 13 years old infants/toddlers measured on day 4 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	15.17	ug.mL-1	1.3875042301958238e-05	4.857765684134725	CHEMBL1697437	5305246.0	Cmax in plasma of in 10 years old infants/toddlers measured on day 4 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	17.21	ug.mL-1	1.5740901649090394e-05	4.8029703945938955	CHEMBL1697247	5305190.0	Cmax in plasma of 3-24 months old infants/toddlers at 50 mg/m'2, iv dosed once daily measured on day 4 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	10.04	ug.mL-1	9.182954826081786e-06	5.037017552112455	CHEMBL1697260	5305203.0	Cmax in plasma of adult human at 70 mg, iv dosed once daily measured on day 1 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	5.600000000000001	ug.mL-1	5.121966835264744e-06	5.290563237915255	CHEMBL1003273	2626629.0	Peak plasma concentration in child with invasive aspergillosis administered at 30 mg/day schedule for 5 days followed by 48 hrs temporary treatment interruption measured on first day of resumption of therapy			Scientific Literature	17646422.0	Maintenance of therapeutic concentrations of caspofungin after temporary treatment interruption (48 hours) in a child with invasive aspergillosis.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	13.319999999999995	ug.mL-1	1.2182963972451133e-05	4.914247040087174	CHEMBL1697265	5305208.0	Cmax in plasma of adult human at 70 mg, iv dosed once daily measured on day 3 to 14 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	9.390000000000002	ug.mL-1	8.588440818417132e-06	5.066085672655345	CHEMBL1697256	5305199.0	Cmax in plasma of adult human at 50 mg, iv dosed once daily measured on day 3 to 14 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
	CASPOFUNGIN	CHEMBL499808	497229	1093.33	Cmax	17.459999999999997	ug.mL-1	1.5969560882807568e-05	4.796707025551905	CHEMBL1697242	5305185.0	Cmax in plasma of 3-24 months old infants/toddlers at 50 mg/m'2, iv dosed once daily measured on day 1 post dose			Scientific Literature	19114680.0	Pharmacokinetics and safety of caspofungin in older infants and toddlers.
CEFACLOR	CEFACLOR	CHEMBL680	29005	367.81	Normal/therapeutic blood-plasma concentration	900.0	mg/L	0.0024469155270384164	2.6113810232000385							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CEFADROXIL	CEFADROXIL	CHEMBL1644	485902	363.39	Normal/therapeutic blood-plasma concentration	30.0	mg/L	8.25559316436886e-05	4.083251717221604							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CEFAMANDOLE	CEFAMANDOLE	CHEMBL1146	180228	462.51	Normal/therapeutic blood-plasma concentration	150.0	mg/L	0.00032431731205811765	3.4890298680688168							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CEFAZOLIN	CEFAZOLIN	CHEMBL1435	371631	454.52	Normal/therapeutic blood-plasma concentration	150.0	mg/L	0.00033001848103493797	3.481461738950127							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CEFDINIR	CEFDINIR	CHEMBL927	84624	395.42	Normal/therapeutic blood-plasma concentration	4.0	mg/L	1.011582621010571e-05	4.994998640442741							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
	CEFDITOREN PIVOXIL	CHEMBL454446	506444	620.74	Cmax	3.6999999999999993	ug.mL-1	5.960627637980474e-06	5.224708007816795	CHEMBL1265497	3495180.0	Cmax in human serum at 400 mg/kg, po			Scientific Literature	18160517.0	Urine bactericidal activity against Escherichia coli isolates exhibiting different resistance phenotypes/genotypes in an in vitro pharmacodynamic model simulating urine concentrations obtained after oral administration of a 400-milligram single dose of cefditoren-pivoxil.
CEFEPIME	CEFEPIME	CHEMBL186	372385	480.57	Normal/therapeutic blood-plasma concentration	160.0	mg/L	0.0003329379694945586	3.477636673447585							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
	CEFIXIME	CHEMBL1541	430642	453.46	Cmax	2.9999999999999996	ug.mL-1	6.615798526882194e-06	5.179417728968753	CHEMBL1282082	3536668.0	Cmax in Neisseria gonorrhoeae infected patient at 400 mg, po			Scientific Literature	18663018.0	Ceftibuten resistance and treatment failure of Neisseria gonorrhoeae infection.
CEFIXIME	CEFIXIME	CHEMBL1541	430642	453.46	Normal/therapeutic blood-plasma concentration	7.0	mg/L	1.543686322939179e-05	4.811440943674158							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CEFMENOXIME	CEFMENOXIME	CHEMBL1201224	675175	511.57	Normal/therapeutic blood-plasma concentration	200.0	mg/L	0.0003909533397189046	3.4078750725576574							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CEFODIZIME	CEFODIZIME	CHEMBL2303613	1503084	584.68	Normal/therapeutic blood-plasma concentration	400.0	mg/L	0.0006841349114045291	3.164858246962555							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CEFOPERAZONE	CEFOPERAZONE	CHEMBL507674	508755	645.68	Normal/therapeutic blood-plasma concentration	250.0	mg/L	0.0003871887002849709	3.4120773256288617							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
	CEFOTAXIME	CHEMBL1730	558106	455.47	Cmax	101.7	ug.mL-1	0.0002232858366083386	3.651138824075567	CHEMBL3889443	17806270.0	Pharmacokinetics parameters for Cefotaxine evaluated after single IV or intramuscular (IM) administration of Cefotaxine to normal volunteers.			Curated Drug Pharmacokinetic Data		DailyMed|setid=f3c5895f-f54b-43d4-9b38-7bfbdf8335b7 | CEFOTAXIME - cefotaxime injection, powder, for solution|WOCKHARDT USA LLC.
	CEFOTAXIME	CHEMBL1730	558106	455.47	Cmax	20.500000000000004	ug.mL-1	4.5008452806990586e-05	4.346705915942557	CHEMBL3889443	17806267.0	Pharmacokinetics parameters for Cefotaxine evaluated after single IV or intramuscular (IM) administration of Cefotaxine to normal volunteers.	Mean		Curated Drug Pharmacokinetic Data		DailyMed|setid=f3c5895f-f54b-43d4-9b38-7bfbdf8335b7 | CEFOTAXIME - cefotaxime injection, powder, for solution|WOCKHARDT USA LLC.
CEFOTAXIME	CEFOTAXIME	CHEMBL1730	558106	455.47	Normal/therapeutic blood-plasma concentration	225.0	mg/L	0.0004939952137352625	3.306277258886949							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
	CEFOTAXIME	CHEMBL1730	558106	455.47	Cmax	214.4	ug.mL-1	0.0004707225503326234	3.327234995977579	CHEMBL3889443	17806275.0	Pharmacokinetics parameters for Cefotaxine evaluated after single IV or intramuscular (IM) administration of Cefotaxine to normal volunteers.			Curated Drug Pharmacokinetic Data		DailyMed|setid=f3c5895f-f54b-43d4-9b38-7bfbdf8335b7 | CEFOTAXIME - cefotaxime injection, powder, for solution|WOCKHARDT USA LLC.
	CEFOTAXIME	CHEMBL1730	558106	455.47	Cmax	38.900000000000006	ug.mL-1	8.540628361911871e-05	4.068510175672603	CHEMBL3889443	17806274.0	Pharmacokinetics parameters for Cefotaxine evaluated after single IV or intramuscular (IM) administration of Cefotaxine to normal volunteers.			Curated Drug Pharmacokinetic Data		DailyMed|setid=f3c5895f-f54b-43d4-9b38-7bfbdf8335b7 | CEFOTAXIME - cefotaxime injection, powder, for solution|WOCKHARDT USA LLC.
	CEFOTAXIME	CHEMBL1730	558106	455.47	Cmax	11.7	ug.mL-1	2.568775111423365e-05	4.5902739152521495	CHEMBL3889443	17806271.0	Pharmacokinetics parameters for Cefotaxine evaluated after single IV or intramuscular (IM) administration of Cefotaxine to normal volunteers.	Mean		Curated Drug Pharmacokinetic Data		DailyMed|setid=f3c5895f-f54b-43d4-9b38-7bfbdf8335b7 | CEFOTAXIME - cefotaxime injection, powder, for solution|WOCKHARDT USA LLC.
CEFOTETAN	CEFOTETAN	CHEMBL474579	458729	575.63	Normal/therapeutic blood-plasma concentration	90.0	mg/L	0.00015635043343814603	3.8059009104585653							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CEFOTIAM	CEFOTIAM	CHEMBL1296	255510	525.64	Normal/therapeutic blood-plasma concentration	150.0	mg/L	0.0002853664104710448	3.5445971475688802							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CEFOXITIN	CEFOXITIN	CHEMBL996	109807	427.46	Normal/therapeutic blood-plasma concentration	150.0	mg/L	0.000350910026669162	3.4548042223663074							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CEFPODOXIME	CEFPODOXIME PROXETIL	CHEMBL1201016	674967	557.61	Normal/therapeutic blood-plasma concentration	7.0	mg/L	1.2553576872724665e-05	4.901232513644341							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
CEFSULODIN	CEFSULODIN	CHEMBL3351077	1799684	532.56	Normal/therapeutic blood-plasma concentration	100.0	mg/L	0.00018777226979119725	3.7263685439436145							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
	CEFTAROLINE FOSAMIL	CHEMBL501122	497230	684.7	Cmax	18.96	ug.mL-1	2.7690959544325982e-05	4.5576619948652715	CHEMBL986833	2502933.0	Cmax in human at 10 mg/kg infused for 1 hr			Scientific Literature	17591849.0	In vivo efficacy of ceftaroline (PPI-0903), a new broad-spectrum cephalosporin, compared with linezolid and vancomycin against methicillin-resistant and vancomycin-intermediate Staphylococcus aureus in a rabbit endocarditis model.
	CEFTAROLINE FOSAMIL	CHEMBL501122	497230	684.7	Cmax	19.000000000000004	ug.mL-1	2.774937929020009e-05	4.55674672691449	CHEMBL1667075	5163301.0	Cmax in healthy human at 600 mg/kg, iv administered as 1 hr infusion every 12 hrs for 14 days measured after first dose			Scientific Literature	19470504.0	Molecular basis and phenotype of methicillin resistance in Staphylococcus aureus and insights into new beta-lactams that meet the challenge.
	CEFTAROLINE FOSAMIL	CHEMBL501122	497230	684.7	Cmax	21.000000000000004	ug.mL-1	3.0670366583905365e-05	4.513281033133399	CHEMBL1667076	5163302.0	Cmax in healthy human at 600 mg/kg, iv administered as 1 hr infusion every 12 hrs for 14 days measured after last dose			Scientific Literature	19470504.0	Molecular basis and phenotype of methicillin resistance in Staphylococcus aureus and insights into new beta-lactams that meet the challenge.
CEFTAZIDIME	CEFTAZIDIME	CHEMBL44354	61682	546.59	Normal/therapeutic blood-plasma concentration	200.0	mg/L	0.00036590497447812803	3.4366316862397768							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
	CEFTAZIDIME	CHEMBL44354	61682	546.59	Cmax	445.00000000000006	ug.mL-1	0.000814138568213835	3.089301670922826	CHEMBL1247544	3456218.0	Cmax in cystic fibrosis patient at 2 gram, iv administered in 5 mins infusion			Scientific Literature	20065059.0	Population pharmacokinetic comparison and pharmacodynamic breakpoints of ceftazidime in cystic fibrosis patients and healthy volunteers.
	CEFTAZIDIME	CHEMBL44354	61682	546.59	Cmax	210.0	ug.mL-1	0.0003842002232020344	3.4154423871698385	CHEMBL1247549	3456223.0	Cmax in healthy human subjects at 2 gram, iv administered in 5 mins infusion			Scientific Literature	20065059.0	Population pharmacokinetic comparison and pharmacodynamic breakpoints of ceftazidime in cystic fibrosis patients and healthy volunteers.
CEFTIBUTEN	CEFTIBUTEN	CHEMBL1605	454578	410.43	Normal/therapeutic blood-plasma concentration	20.0	mg/L	4.872938138050338e-05	4.312209101952157							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
	CEFTIBUTEN	CHEMBL1605	454578	410.43	Cmax	15.0	ug.mL-1	3.654703603537753e-05	4.437147838560457	CHEMBL1282082	3536665.0	Cmax in Neisseria gonorrhoeae infected patient at 400 mg, po			Scientific Literature	18663018.0	Ceftibuten resistance and treatment failure of Neisseria gonorrhoeae infection.
CEFTIZOXIME	CEFTIZOXIME	CHEMBL528	12105	383.41	Normal/therapeutic blood-plasma concentration	160.0	mg/L	0.0004173078427792702	3.3795434531896733							22835221.0	Therapeutic and toxic blood concentrations of nearly 1,000 drugs and other xenobiotics
	CEFTOLOZANE	CHEMBL2103872	1376142	666.7	Cmax	85.39999999999999	ug.mL-1	0.00012809359532023397	3.892472584436559	CHEMBL1283523	3548799.0	Cmax in healthy human at 1500 mg, iv administered as 1 hr infusion every 12 hrs for 10 days measured on day 1			Scientific Literature	20457817.0	Pharmacokinetics and safety of CXA-101, a new antipseudomonal cephalosporin, in healthy adult male and female subjects receiving single- and multiple-dose intravenous infusions.
	CEFTOLOZANE	CHEMBL2103872	1376142	666.7	Cmax	58.0	ug.mL-1	8.699565021748912e-05	4.060502461562627	CHEMBL1283522	3548798.0	Cmax in healthy human at 1000 mg, iv administered as 1 hr infusion every 8 hrs for 10 days measured on day 10			Scientific Literature	20457817.0	Pharmacokinetics and safety of CXA-101, a new antipseudomonal cephalosporin, in healthy adult male and female subjects receiving single- and multiple-dose intravenous infusions.
	CEFTOLOZANE	CHEMBL2103872	1376142	666.7	Cmax	82.6	ug.mL-1	0.0001238938053097345	3.9069504078051818	CHEMBL1283524	3548800.0	Cmax in healthy human at 1500 mg, iv administered as 1 hr infusion every 12 hrs for 10 days measured on day 10			Scientific Literature	20457817.0	Pharmacokinetics and safety of CXA-101, a new antipseudomonal cephalosporin, in healthy adult male and female subjects receiving single- and multiple-dose intravenous infusions.
